OID_,COUNT,MEAN_JV,MEAN_LND_VAL,MEAN_LND_SQFOOT,MEAN_ACT_YR_BLT,MEAN_TOT_LVG_AREA,MEAN_WaterAccess,SHAPE_Area,Hwy_NEAR_DIST,Hwy_Acc_NEAR_DIST,Beach_NEAR_DIST,Grocery_NEAR_DIST,A_School_NEAR_DIST,B_School_NEAR_DIST,C_School_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long
1143,11.000000000000000,307533.636363636,20250.000000000000000,2250.000000000000000,1974.272727272727252,1608.090909090909008,0.000000000000000,93217.782312721625203,5555.607227025929205,7608.555217442165485,21876.938238341776014,16738.356327514364239,14580.167883118994723,6586.449435707729208,6257.549135153432871,6257.549135153432871,26.2902126,-80.1418381
1144,14.000000000000000,264744.285714286,22772.857142857141298,1700.357142857142890,1987.785714285714221,1234.071428571428669,0.000000000000000,93217.836134053621208,5255.193760368639232,6961.461439379967487,20590.970328383242304,17493.023733461373922,14478.069870208364591,7226.143381020737252,7108.863235230775899,7108.863235230775899,26.2960644,-80.1391983
1145,3.000000000000000,417700,73593.333333333328483,18397.666666666667879,1961.333333333333258,2853.666666666666515,0.000000000000000,93217.782314838535967,6280.287398904584734,6280.287398904584734,6778.859978550485721,20352.780945588801842,10116.623630250320275,15955.600334887316421,502.650516482120395,502.650516482120395,26.3179150,-80.0965347
1146,5.000000000000000,264218,35286.000000000000000,8821.200000000000728,1971.000000000000000,1121.400000000000091,0.000000000000000,93217.782314838535967,2121.368232681831159,2625.394893461334050,11160.015511429350227,22294.458146753444453,8605.966619192080543,15782.469520094977270,4683.691128455829130,4683.691128455829130,26.3229599,-80.1095047
1147,17.000000000000000,247959.411764706,16300.000000000000000,1164.000000000000000,1985.000000000000000,1118.000000000000000,0.000000000000000,93217.889953268706449,4469.546593716065217,6130.880001025224374,19723.154365121823503,17015.872552910463128,15230.954635960066298,6803.098244796688959,6265.370536266796080,6265.370536266796080,26.2964993,-80.1365891
1148,5.000000000000000,305378,20250.000000000000000,2250.000000000000000,1974.000000000000000,1515.599999999999909,0.000000000000000,93217.836134053621208,5632.320871131248168,7080.391221569498157,22468.861905383622798,16304.762077691082595,14919.763989257789945,6357.967437051255729,5184.622654524674545,5184.622654524674545,26.2870598,-80.1427307
1149,10.000000000000000,283957,6262.000000000000000,2813.599999999999909,1971.700000000000045,1533.299999999999955,0.000000000000000,93217.836134053621208,275.617236902156549,4030.709293777581934,17458.262521074091637,12051.198625031749543,19069.266833901339851,1951.376167392738807,4230.338239782297023,1951.376167392738807,26.2865086,-80.1262589
1150,3.000000000000000,828526.666666667,146533.333333333343035,17364.000000000000000,1980.000000000000000,3217.333333333333485,0.000000000000000,93217.836131936695892,7121.622489404885528,7547.693447985902822,20812.999693989342632,25673.649432877948129,11812.008741188908971,7521.194527132599433,11751.146791196919366,7521.194527132599433,26.3240433,-80.1389847
1151,6.000000000000000,336730,19408.333333333332121,7763.500000000000000,1960.666666666666742,1475.833333333333258,0.000000000000000,93217.836131936695892,196.830467611469828,1428.813820037342794,18650.592973082933895,10284.334052069418249,16613.885208279989456,821.763518950593834,3453.896551693654146,821.763518950593834,26.2792892,-80.1263123
1152,10.000000000000000,457445,55575.000000000000000,9262.500000000000000,1983.700000000000045,1955.599999999999909,0.000000000000000,93217.782312721625203,17077.452112432918511,17278.657238605497696,30700.185821302340628,31369.686671373550780,5957.262501566404353,3490.941784990064662,19722.891116595554195,3490.941784990064662,26.3228683,-80.1693573
1153,3.000000000000000,454206.666666667,45556.666666666664241,7592.666666666666970,1980.333333333333258,2030.666666666666742,0.000000000000000,93217.782312721625203,7230.850093265959003,8128.901224096115584,22107.943587751640734,19630.224401315819705,12446.936220264295116,7910.586940791315101,8944.865858335690064,7910.586940791315101,26.2997055,-80.1443710
1154,4.000000000000000,128135,4265.000000000000000,1067.000000000000000,1974.000000000000000,992.750000000000000,0.000000000000000,93217.782314838535967,332.175872903306299,1890.116927858541430,12866.614363602833691,18960.086788638425787,12348.509463767502893,11626.339028937640251,3064.550072833687409,3064.550072833687409,26.3126183,-80.1156540
1155,9.000000000000000,739684.444444444,72888.888888888890506,9111.111111111111313,1965.777777777777828,2196.333333333333485,0.000000000000000,93217.836134053621208,10970.470005276318261,11302.807846574154610,2422.690222618807638,16261.838316952251262,15393.075994341541445,15282.383689856442288,3607.476335882240164,3607.476335882240164,26.3043003,-80.0844955
1156,3.000000000000000,332730,15886.666666666666060,7944.333333333333030,1959.666666666666742,1201.000000000000000,0.000000000000000,93217.782314838535967,4128.914213209258378,4383.543554880529882,10452.036509356294118,13122.884726647736898,17803.515885778106167,7822.856483790174934,1038.203831103112861,1038.203831103112861,26.2976780,-80.1079636
1157,2.000000000000000,471095,59595.000000000000000,8513.500000000000000,1980.000000000000000,1885.000000000000000,0.000000000000000,93217.782314838535967,12302.754669308400480,12384.820064108620500,25812.919722858168825,27236.427652208498330,9248.551526519600884,2205.290038316876689,15021.473352155964676,2205.290038316876689,26.3196220,-80.1546326
1158,8.000000000000000,414455,32605.000000000000000,8151.250000000000000,1962.625000000000000,1682.750000000000000,0.000000000000000,93217.889951151781133,6324.111040519316703,6328.719036578157102,7692.383609961287220,14080.178259686172169,16417.257868716267694,10428.934134885643289,2000.110848655774362,2000.110848655774362,26.3007889,-80.1001358
1159,8.000000000000000,407921.25,60661.250000000000000,6066.125000000000000,1982.750000000000000,2003.500000000000000,0.000000000000000,93217.782312721625203,3780.116298010614628,3999.044292876791587,17339.648548420398583,23292.895558839743899,10510.081713289979234,10533.503064252503464,8285.304174111954126,8285.304174111954126,26.3212719,-80.1286011
1160,15.000000000000000,354918,35516.000000000000000,3551.599999999999909,1998.000000000000000,1629.400000000000091,0.000000000000000,93217.782314838535967,12745.764920848354450,13338.442398981685983,27420.390650012119295,24494.501596700309165,6961.875531747851710,4683.312277171295136,12957.004734801677841,4683.312277171295136,26.3029613,-80.1608276
1161,1.000000000000000,4206990,1800840.000000000000000,25653.000000000000000,2001.000000000000000,8085.000000000000000,1.000000000000000,93217.782312721625203,12273.022916335903574,12425.912365560076069,865.825251347165135,18396.595652108720969,14304.138090432190438,17613.292155155817454,5262.284663478410948,5262.284663478410948,26.3087788,-80.0792618
1162,5.000000000000000,775036,123644.000000000000000,8242.799999999999272,1958.400000000000091,1673.200000000000045,0.000000000000000,93217.782312721625203,12114.187609854889160,12196.437007908627493,975.793642681212191,19311.435909456991794,13387.468449303078160,18191.909008233487839,5287.209551529088458,5287.209551529088458,26.3114872,-80.0792389
1163,2.000000000000000,595220,126750.000000000000000,8450.000000000000000,1945.000000000000000,1121.000000000000000,0.000000000000000,93217.889953268706449,12295.486610337924503,12308.059605832209854,756.889254797448984,20485.558286136929382,12449.997701342615983,19127.781927146686940,5600.326965881366959,5600.326965881366959,26.3146400,-80.0783463
1164,1.000000000000000,576970,37740.000000000000000,9436.000000000000000,1973.000000000000000,2325.000000000000000,0.000000000000000,93217.782314838535967,6852.448268145778457,6852.448268145778457,6230.013932245542492,20722.890787902204465,9778.334078346262686,16545.158073703387345,56.282509177109375,56.282509177109375,26.3188057,-80.0947952
1165,17.000000000000000,314740.588235294,32635.294117647059466,2650.000000000000000,1987.000000000000000,1508.176470588235361,0.000000000000000,93217.836134053621208,3514.462582887138524,6607.966157576237492,19511.784960333890922,15444.979435925502912,16340.045370561638265,5177.532233904054920,5817.845504167506078,5177.532233904054920,26.2919769,-80.1348877
1166,5.000000000000000,637048,19182.000000000000000,4795.399999999999636,2020.000000000000000,2550.599999999999909,0.000000000000000,93217.782314838535967,4737.534085743855030,5125.514878785114888,22544.024663286869327,14315.873903789048200,17038.164852271926065,5136.909782103174621,2604.313793458297823,2604.313793458297823,26.2802753,-80.1401749
1167,9.000000000000000,421565.555555556,50178.888888888890506,7535.444444444444343,1998.777777777777828,2137.111111111111313,0.000000000000000,93217.889951151781133,13442.847579654986475,14641.418243969057585,28660.193892979674274,24496.785782136954367,6735.266117979353112,4919.953635522392688,12362.790481730127794,4919.953635522392688,26.2984695,-80.1643295
1168,8.000000000000000,314365,16300.000000000000000,8150.000000000000000,1957.875000000000000,1267.375000000000000,0.000000000000000,93217.782312721625203,2823.312767524262199,4443.722068585897432,14713.604290883164140,9474.938903163674695,17583.987778319409699,2790.534817013740849,3710.889481652534869,2790.534817013740849,26.2846394,-80.1158676
1169,4.000000000000000,262347.5,15620.000000000000000,7809.250000000000000,1964.750000000000000,1052.750000000000000,0.000000000000000,93217.782314838535967,1410.627243688499220,1927.950829054547512,17050.758375223380426,8665.548502716348594,15809.840795090389292,1287.550652135178098,2037.866789868396609,1287.550652135178098,26.2788010,-80.1202469
1170,9.000000000000000,350376.666666667,15862.222222222222626,7932.222222222222626,1967.000000000000000,1796.000000000000000,0.000000000000000,93217.782312721625203,3401.736460686855480,3720.848320299056923,15340.409954949698658,7506.359418832714255,15550.866018964588875,3082.148625818187156,2270.879438983055934,2270.879438983055934,26.2792149,-80.1141739
1171,10.000000000000000,528103,63924.000000000000000,7990.500000000000000,1958.799999999999955,1655.799999999999955,0.000000000000000,93217.782314838535967,8842.880384736286942,9266.351050628072699,4414.449867859981168,16536.354290928386035,14270.997444855871436,14182.427337224815346,1588.181058871413370,1588.181058871413370,26.3065948,-80.0905533
1172,12.000000000000000,404593.333333333,30914.166666666667879,7728.833333333333030,1965.666666666666742,1525.666666666666742,0.000000000000000,93217.782312721625203,5927.441530411025269,5962.796283292641419,7882.982980310320272,14571.672300167381763,15958.402981395202005,10568.922877238901492,1793.122184535942552,1793.122184535942552,26.3021469,-80.1009903
1173,24.000000000000000,362085,30270.833333333332121,1681.625000000000000,1987.833333333333258,1505.416666666666742,0.000000000000000,93217.782312721625203,11344.552694753849210,11802.849789654144843,25101.413128220308863,28387.814776794741192,9464.230649572948096,4237.092542053213947,15704.108320824032489,4237.092542053213947,26.3254738,-80.1519852
1174,15.000000000000000,313208,20250.000000000000000,2250.000000000000000,1977.200000000000045,1662.599999999999909,0.000000000000000,93217.836134053621208,5871.404400807565253,7926.645262504690436,22110.962183450377779,17063.833336640898779,14252.151348608142143,6914.532654313429703,6467.395239865805706,6467.395239865805706,26.2906704,-80.1427002
1175,4.000000000000000,286102.5,16395.000000000000000,8197.750000000000000,1973.000000000000000,1375.500000000000000,0.000000000000000,93217.782314227428287,2145.566026749653247,2210.724740142742576,11496.139699265731906,15819.912532241805820,15275.254368101102955,9163.366834816390110,2427.104190642602134,2427.104190642602134,26.3044739,-80.1122513
1176,8.000000000000000,536343.75,46398.750000000000000,6935.875000000000000,1986.750000000000000,2037.125000000000000,0.000000000000000,93217.782312721625203,13613.154097022092174,14031.039637795509407,27366.093831883732491,29783.677557829309080,7556.874248473249281,3231.964714380634177,17432.456352141674870,3231.964714380634177,26.3255138,-80.1589279
1177,1.000000000000000,259530,15390.000000000000000,7697.000000000000000,1971.000000000000000,1077.000000000000000,0.000000000000000,93217.782314838535967,1691.100058960284514,2735.481448325776910,12970.464244111926746,13636.758061510432526,17917.642612984411244,6303.246992386923921,631.617037478233101,631.617037478233101,26.2972755,-80.1157684
1178,5.000000000000000,445978,44722.000000000000000,7091.199999999999818,2000.000000000000000,2132.199999999999818,0.000000000000000,93217.782314838535967,13516.028062417437468,15070.783004299806635,29029.270310513711593,24313.139587680438126,7030.972782950296278,4506.471500544576884,11972.048997649895682,4506.471500544576884,26.2962170,-80.1652069
1179,10.000000000000000,385749,28908.000000000000000,7227.000000000000000,1959.900000000000091,1595.700000000000045,0.000000000000000,93217.782314838535967,6089.186203062388813,6089.198932199188675,8005.698487219865456,13915.505633495748043,16610.203972669256473,10109.204511174495565,2292.161304321759417,2292.161304321759417,26.3003426,-80.1010056
1180,11.000000000000000,327592.727272727,12800.000000000000000,6400.000000000000000,1960.090909090909008,1455.000000000000000,0.000000000000000,93217.889952373981941,3262.394392267579406,3585.985232996666127,11236.036018013757712,13454.193224377611841,17585.363332025615819,7429.747259241504253,1032.119297951192948,1032.119297951192948,26.2981453,-80.1105652
