OID_,PARCEL_ID,JV,LND_VAL,LND_SQFOOT,ACT_YR_BLT,TOT_LVG_AREA,WaterAccess,Hwy_Acc_NEAR_DIST,Hwy_NEAR_DIST,Beach_Acc_NEAR_DIST,Grocery_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long
6761,484212240990.000000000000000,340090.000000000000000,13730.000000000000000,6866.000000000000000,1973.000000000000000,1276.000000000000000,0,15075.167499549193963,2812.459776257261638,11473.081394779659604,15075.167499549193963,2645.349714727737137,26.30202854,-80.11143339
6762,484212270710.000000000000000,290940.000000000000000,14000.000000000000000,7000.000000000000000,1973.000000000000000,1158.000000000000000,0,15370.731541266817658,1726.091716509669141,12588.883718402288650,15370.731541266817658,2552.789098673459193,26.30204436,-80.11485619
6763,484209160070.000000000000000,344410.000000000000000,48680.000000000000000,3245.000000000000000,1999.000000000000000,1513.000000000000000,0,24720.885403959775431,13105.697950960737217,27861.454759312971873,24720.885403959775431,5089.025639595679422,26.30231185,-80.16156952
6764,484308030660.000000000000000,1164380.000000000000000,355720.000000000000000,8893.000000000000000,1975.000000000000000,2353.000000000000000,1,15891.504697539881818,12135.278859575100796,2180.844072478262206,15891.504697539881818,4773.698533547829356,26.30182238,-80.08210837
6765,484210110481.000000000000000,277770.000000000000000,13970.000000000000000,1164.000000000000000,1986.000000000000000,1118.000000000000000,0,20220.013673288518476,7287.374843420600882,21856.084737871631660,20220.013673288518476,7701.387349382271168,26.30228581,-80.14322204
6766,484212270720.000000000000000,375800.000000000000000,14000.000000000000000,7000.000000000000000,1973.000000000000000,1910.000000000000000,0,15390.151671800935219,1658.701939606606629,12658.699624224889703,15390.151671800935219,2533.760764336730972,26.30204089,-80.11506981
6767,484209160380.000000000000000,368790.000000000000000,42610.000000000000000,4261.000000000000000,1998.000000000000000,1664.000000000000000,0,24464.431045471890684,12796.738796867071869,27543.361706770858291,24464.431045471890684,5087.703920046134954,26.30230259,-80.16059754
6768,484307170720.000000000000000,371080.000000000000000,27260.000000000000000,6815.000000000000000,1968.000000000000000,1348.000000000000000,0,14678.749692257330025,6363.453752820273621,7836.157809878776789,14678.749692257330025,1853.879165815019405,26.30198286,-80.10024344
6769,484308030670.000000000000000,1835620.000000000000000,387520.000000000000000,9688.000000000000000,1977.000000000000000,3726.000000000000000,1,15854.502124126687704,12054.283788604047004,2253.874937632851470,15854.502124126687704,4694.851310960222690,26.30181054,-80.08236682
6770,484212270730.000000000000000,367010.000000000000000,14000.000000000000000,7000.000000000000000,1973.000000000000000,1857.000000000000000,0,15409.864784417846749,1591.312006487353756,12728.517940591107617,15409.864784417846749,2516.535599720984465,26.30203742,-80.11528343
6771,484210110423.000000000000000,277770.000000000000000,13970.000000000000000,1164.000000000000000,1986.000000000000000,1118.000000000000000,0,19866.065852293490025,6784.017518628570542,21337.880712239490094,19866.065852293490025,8100.914382640363328,26.30227301,-80.14163778
6772,484212270740.000000000000000,315400.000000000000000,15370.000000000000000,7685.000000000000000,1973.000000000000000,1272.000000000000000,0,15429.805479444119555,1520.825271457338431,12801.944485599595282,15429.805479444119555,2499.317737131546892,26.30203066,-80.11550777
6773,484210110473.000000000000000,278280.000000000000000,13970.000000000000000,1164.000000000000000,1986.000000000000000,1118.000000000000000,0,20122.346152844933385,7151.243422816917700,21716.621766334468703,20122.346152844933385,7809.059656472890310,26.30227625,-80.14279535
6774,484209160260.000000000000000,363570.000000000000000,45600.000000000000000,3040.000000000000000,1998.000000000000000,1620.000000000000000,0,24309.795816349214874,12601.078789002276608,27336.688736983640410,24309.795816349214874,5079.975201781137912,26.30234481,-80.15996807
6775,484210033920.000000000000000,452290.000000000000000,54950.000000000000000,9159.000000000000000,1978.000000000000000,2111.000000000000000,0,18852.808952363480785,5299.639397614283553,19817.137410361865477,18852.808952363480785,7030.060597205560953,26.30217288,-80.13698396
6776,484210033910.000000000000000,543780.000000000000000,55750.000000000000000,9291.000000000000000,1978.000000000000000,2725.000000000000000,0,18912.724248900241946,5394.546006067954295,19915.793393820276833,18912.724248900241946,7121.558589295389538,26.30216671,-80.13728516
6777,484307050140.000000000000000,1100210.000000000000000,198450.000000000000000,7350.000000000000000,1964.000000000000000,2953.000000000000000,1,15300.753889251260262,10399.105084571176121,3787.986775194386610,15300.753889251260262,3120.640008465162737,26.30188392,-80.08755913
6778,484307170610.000000000000000,447050.000000000000000,28000.000000000000000,7000.000000000000000,1965.000000000000000,1697.000000000000000,0,14670.073514430549039,6036.373486339091869,8173.027096317009637,14670.073514430549039,2088.681743755318166,26.30196674,-80.10128005
6779,484209160080.000000000000000,365540.000000000000000,48680.000000000000000,3245.000000000000000,1998.000000000000000,1618.000000000000000,0,24691.506334545472782,13076.193945950275520,27834.784700501018960,24691.506334545472782,5100.552953655552301,26.30227687,-80.16148658
6780,484210030410.000000000000000,437650.000000000000000,42000.000000000000000,7000.000000000000000,1980.000000000000000,2067.000000000000000,0,19329.158542488225066,6017.334583650204877,20555.061423434060998,19329.158542488225066,7728.361359334227018,26.30219739,-80.13924101
6781,484209190720.000000000000000,333570.000000000000000,24380.000000000000000,2438.000000000000000,1998.000000000000000,1348.000000000000000,0,25442.910408928226389,13958.207987834379310,28733.491353707224334,25442.910408928226389,5175.046359778809347,26.30239034,-80.16423612
6782,484212100130.000000000000000,315570.000000000000000,28030.000000000000000,7007.000000000000000,1960.000000000000000,1355.000000000000000,0,14707.961974586158249,4980.597056833754323,9256.946917541890798,14707.961974586158249,2766.384896693583414,26.3019492,-80.10461609
6783,484307250130.000000000000000,362850.000000000000000,28000.000000000000000,7000.000000000000000,1963.000000000000000,1456.000000000000000,0,14667.758030904511543,5892.206263010032671,8321.978018413992686,14667.758030904511543,2201.733292038729360,26.30195691,-80.10173775
6784,484308040090.000000000000000,513470.000000000000000,60000.000000000000000,7500.000000000000000,1960.000000000000000,1519.000000000000000,0,15341.694495530580753,10569.402333111325788,3627.842022509261824,15341.694495530580753,3278.587191774602161,26.30185434,-80.08703113
6785,484307050090.000000000000000,839350.000000000000000,232880.000000000000000,8625.000000000000000,1959.000000000000000,1413.000000000000000,1,15243.081750943993029,10236.946213582319615,3952.322239826114583,15243.081750943993029,2977.386801656883563,26.30185762,-80.08807728
6786,484209190350.000000000000000,308300.000000000000000,16170.000000000000000,1617.000000000000000,1997.000000000000000,1273.000000000000000,0,25298.251231358353834,13785.289348268384856,28554.561935572539369,25298.251231358353834,5138.643482146123461,26.30239332,-80.16368977
6787,484210110453.000000000000000,277770.000000000000000,13970.000000000000000,1164.000000000000000,1986.000000000000000,1118.000000000000000,0,19986.756909808824275,6971.032164929078135,21535.911858980889519,19986.756909808824275,7958.683231451253050,26.30222903,-80.14224052
6788,484307050300.000000000000000,950690.000000000000000,204120.000000000000000,7560.000000000000000,1959.000000000000000,2044.000000000000000,1,15153.895693804266557,9910.979018429145071,4272.937768389146186,15153.895693804266557,2691.537325722455989,26.30186243,-80.08910256
6789,484209190240.000000000000000,308810.000000000000000,16170.000000000000000,1617.000000000000000,1997.000000000000000,1273.000000000000000,0,25200.291732781937753,13676.420885416499004,28447.526585839746986,25200.291732781937753,5138.242719621240212,26.30234322,-80.16336085
6790,484210030440.000000000000000,382940.000000000000000,42000.000000000000000,7000.000000000000000,1981.000000000000000,2231.000000000000000,0,19258.001324965265667,5918.261202776669961,20455.510876161813940,19258.001324965265667,7630.897372757981429,26.3021737,-80.13893533
6791,484209190440.000000000000000,308320.000000000000000,15750.000000000000000,1575.000000000000000,1998.000000000000000,1273.000000000000000,0,25378.429164366240002,13881.629918779664877,28654.541777758469834,25378.429164366240002,5159.200767870074742,26.30238897,-80.16399495
6792,484307050030.000000000000000,1424860.000000000000000,234230.000000000000000,8675.000000000000000,2004.000000000000000,2993.000000000000000,1,15194.937823586535160,10077.369831726991833,4110.858809831431245,15194.937823586535160,2837.176842403429873,26.30185032,-80.08858193
6793,484210110424.000000000000000,277770.000000000000000,13970.000000000000000,1164.000000000000000,1986.000000000000000,1118.000000000000000,0,19873.389415048266528,6810.220435664037723,21370.839636856460857,19873.389415048266528,8088.034189350494671,26.30222078,-80.1417356
6794,484212240260.000000000000000,335560.000000000000000,15070.000000000000000,7535.000000000000000,1972.000000000000000,1422.000000000000000,0,15164.878829819284874,2410.358180027907565,11890.186931878643009,15164.878829819284874,2739.854989647145885,26.3020018,-80.11270975
6795,484210110474.000000000000000,278280.000000000000000,13970.000000000000000,1164.000000000000000,1986.000000000000000,1118.000000000000000,0,20130.179380883691920,7177.446657811162368,21749.564879729841778,20130.179380883691920,7797.253094568249253,26.30222401,-80.14289316
6796,484209160090.000000000000000,393760.000000000000000,67590.000000000000000,4506.000000000000000,1999.000000000000000,1664.000000000000000,0,24656.420021421039564,13040.956479476997629,27802.940806496964797,24656.420021421039564,5114.516952454059719,26.30223509,-80.16138753
6797,484212100340.000000000000000,299680.000000000000000,30630.000000000000000,7657.000000000000000,1960.000000000000000,1383.000000000000000,0,14686.311805570658180,5249.981825568453132,8981.865508165508800,14686.311805570658180,2740.806341677294313,26.30194174,-80.10376836
6798,484210032230.000000000000000,413590.000000000000000,52500.000000000000000,7000.000000000000000,1978.000000000000000,2247.000000000000000,0,19009.238990141249815,5548.346630606442886,20076.328161405748688,19009.238990141249815,7270.031727352292364,26.302151,-80.13777492
6799,484209190800.000000000000000,308820.000000000000000,16160.000000000000000,1616.000000000000000,1998.000000000000000,1273.000000000000000,0,25521.045883437171142,14053.532383607231168,28833.578841072754585,25521.045883437171142,5202.689416133783197,26.30237526,-80.16454121
6800,484212241190.000000000000000,306660.000000000000000,14280.000000000000000,7140.000000000000000,1973.000000000000000,1298.000000000000000,0,14976.662980044606229,3182.729425416348477,11099.175894009680633,14976.662980044606229,2587.577734113735005,26.30197682,-80.11028024
6801,484210110422.000000000000000,277770.000000000000000,13970.000000000000000,1164.000000000000000,1986.000000000000000,1118.000000000000000,0,19835.420748176202324,6761.806166048092564,21323.326247159013292,19835.420748176202324,8130.220955093058365,26.30219905,-80.14158916
6802,484212250290.000000000000000,381320.000000000000000,14000.000000000000000,7000.000000000000000,1973.000000000000000,1549.000000000000000,0,15644.772633330841927,867.676782128799346,13476.292304883500037,15644.772633330841927,2458.626847145705142,26.30201644,-80.11757251
6803,484307171210.000000000000000,473340.000000000000000,30000.000000000000000,7500.000000000000000,1968.000000000000000,1760.000000000000000,0,14682.539237510656676,7174.190898074643883,7024.381286240593909,14682.539237510656676,1514.309107680256375,26.3018836,-80.09771607
6804,484212241030.000000000000000,342260.000000000000000,20800.000000000000000,10399.000000000000000,1973.000000000000000,1285.000000000000000,0,14943.580788704543011,3103.058476968144987,11200.824041976009539,14943.580788704543011,2538.708585498068260,26.30182868,-80.1105746
6805,484307210030.000000000000000,674350.000000000000000,66010.000000000000000,8251.000000000000000,1980.000000000000000,2392.000000000000000,0,15102.693964643485742,9761.453985034913785,4427.106807862621281,15102.693964643485742,2569.115957534362224,26.301831,-80.08958237
6806,484212100260.000000000000000,360900.000000000000000,30730.000000000000000,7683.000000000000000,1960.000000000000000,1304.000000000000000,0,14676.259962453252228,5145.424120395169666,9095.706865557214769,14676.259962453252228,2825.791598060145134,26.30189459,-80.10411192
