OID_,COUNT,MEAN_JV,MEAN_LND_VAL,MEAN_LND_SQFOOT,MEAN_ACT_YR_BLT,MEAN_TOT_LVG_AREA,MEAN_WaterAccess,SHAPE_Length,SHAPE_Area,Grocery_NEAR_DIST,NEAR_FID,Hwy_Acc_NEAR_DIST,Hwy_NEAR_DIST,A_School_NEAR_DIST,B_School_NEAR_DIST,C_School_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long,Beach_NEAR_DIST
1206,11.000000000000000,283154.545454545470420,27283.636363636363967,2074.090909090909008,1990.090909090909008,1343.090909090909008,0.000000000000000,1136.513739941730591,93217.782312721625203,2965.201645423122045,,7800.201727564765861,6040.841244982025273,13738.776379454513517,7723.929641748984068,7957.634790134086870,7723.929641748984068,714073.375043906271458,937339.925519246608019,21458.8036733479
1207,25.000000000000000,307029.599999999976717,33375.599999999998545,2428.119999999999891,1989.480000000000018,1466.640000000000100,0.000000000000000,1136.513739941730591,93217.782312721625203,3308.834155467158325,,5570.385951968482914,2493.890578777664814,17274.341945192583808,4764.702586181563674,4638.189195795906016,4638.189195795906016,713089.125043906271458,940749.467584662139416,18329.275379536
1208,11.000000000000000,310238.181818181823473,13284.545454545454049,6642.363636363636033,1960.454545454545496,1391.545454545454504,0.000000000000000,1136.513739938005301,93217.782312110517523,5459.392983247057600,,3149.009017517490975,2711.672381032405156,17571.757696509506786,7120.104597039369764,1219.834278224743912,1219.834278224743912,715057.625043906271458,947000.294649912859313,11789.210515828
1209,4.000000000000000,457065.000000000000000,48692.500000000000000,7176.000000000000000,2000.000000000000000,1935.250000000000000,0.000000000000000,1136.514068024633389,93217.836131936695892,8196.636607108392127,,15242.043633036499159,13750.952899874449940,6938.748819992511017,4212.479962469582460,12066.495423274744098,4212.479962469582460,714073.375043906271458,929384.327494194265455,29331.1835813616
1210,9.000000000000000,304538.888888888875954,20250.000000000000000,2250.000000000000000,1974.555555555555657,1572.000000000000000,0.000000000000000,1136.514068037538209,93217.836134053621208,3875.017758651760687,,7102.616724796910603,4535.034904957423350,15439.879593843710609,5806.022077573839852,6514.991333196434425,5806.022077573839852,712432.958377238828689,938476.439559278660454,20694.341895003
1211,1.000000000000000,921850.000000000000000,120230.000000000000000,12023.000000000000000,1988.000000000000000,3479.000000000000000,0.000000000000000,1136.514068037538209,93217.836134053621208,3987.728490975935074,,7465.223528218724823,7142.087738833884032,12042.650758265273907,7402.544171319004818,11608.072490654429203,7402.544171319004818,724079.916710573714226,938192.311044713947922,20785.5496116948
1212,2.000000000000000,1341705.000000000000000,440000.000000000000000,11000.000000000000000,1969.500000000000000,2588.000000000000000,1.000000000000000,1136.513739954635412,93217.782314838535967,1809.596261476023301,,9165.596963517495169,9159.584695851170181,9383.132502564802053,18433.774501172199962,2261.762846330974298,2261.762846330974298,723259.708377238828689,954955.892583828303032,4012.6603325141
1213,10.000000000000000,298957.000000000000000,15000.000000000000000,7500.000000000000000,1958.000000000000000,1259.099999999999909,0.000000000000000,1136.514068024633389,93217.836131936695892,6544.254638078883545,,4509.300268699447770,928.528770953570074,18895.212493631297548,2315.601976109414863,2982.632089977942087,2315.601976109414863,711120.625043906271458,944159.009558943565935,15766.9970852754
1214,15.000000000000000,310601.333333333313931,19994.666666666667879,1999.466666666666697,1983.666666666666742,1588.266666666666652,0.000000000000000,1136.513739954635412,93217.782314838535967,7205.380895988271732,,4090.891272388274956,3309.764884420826093,17899.996667067174712,3712.227457225746093,3188.782746478508216,3188.782746478508216,708988.083377238828689,939328.825084745883942,21046.6048781663
1215,1.000000000000000,187210.000000000000000,28080.000000000000000,7020.000000000000000,1997.000000000000000,1287.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,4641.505745847788603,,5055.330180212828964,4936.654817949824974,8831.369775663803011,16525.816613704482734,1914.871041714360672,1914.871041714360672,723751.833377238828689,950693.965084079653025,8301.07343986348
1216,15.000000000000000,314532.000000000000000,20250.000000000000000,2250.000000000000000,1976.733333333333348,1638.933333333333394,0.000000000000000,1136.513739954635412,93217.782314838535967,4894.840881475091919,,8345.513248795712570,6422.126730005132231,13757.052230871799111,7411.526402599812172,6598.384523885068120,6598.384523885068120,712268.916710573714226,936487.540084913256578,22662.292955191
1217,1.000000000000000,1138560.000000000000000,515940.000000000000000,8599.000000000000000,1957.000000000000000,2056.000000000000000,1.000000000000000,1136.514068024633389,93217.836131936695892,3679.187969223559321,,12297.886755855393858,12083.059894463702221,14671.207537430700540,17101.170517429916799,5011.982358343367196,5011.982358343367196,718502.500043906271458,957513.049123776610941,1080.04617799733
1218,5.000000000000000,326990.000000000000000,27440.000000000000000,1372.000000000000000,1985.000000000000000,1257.400000000000091,0.000000000000000,1136.514396127268583,93217.889954490907257,2659.565875083208084,,11733.834917359619794,11022.742051769646423,9338.057441280268904,5052.200722768106971,15907.314799518107975,5052.200722768106971,725720.333377238828689,934214.511986620724201,24888.6991816499
1219,3.000000000000000,558806.666666666627862,52830.000000000000000,7547.333333333333030,1986.000000000000000,1912.666666666666742,0.000000000000000,1136.513739941730591,93217.782312721625203,2526.794047214758393,,15256.634283418496125,15123.123636800066379,7082.032352431747313,1857.957858508908430,17759.868681398369517,1857.957858508908430,723423.750043906271458,930236.713019661605358,28686.6934912682
1220,7.000000000000000,229827.142857142869616,9117.142857142856883,2279.428571428571558,1974.000000000000000,1320.571428571428669,0.000000000000000,1136.514396119818002,93217.889953268706449,6907.191601270117644,,1141.198073442529676,431.015181166012894,11513.715094782135566,12489.220487539181704,3209.409351260167114,3209.409351260167114,721127.166710573714226,946147.909051535651088,12671.2865102994
1221,6.000000000000000,471873.333333333313931,66586.666666666671517,9954.833333333333940,1979.833333333333258,2004.833333333333258,0.000000000000000,1136.514396119818002,93217.889953268706449,1364.477225765151843,,13586.311001246216620,13401.207090086852986,8511.008089946337350,2193.126965536369426,16517.566338680113404,2193.126965536369426,723751.833377238828689,931941.484052369371057,27003.1428196552
1222,19.000000000000000,299118.947368421067949,20250.000000000000000,2250.000000000000000,1975.421052631578959,1518.684210526315837,0.000000000000000,1136.514396119818002,93217.889953268706449,4312.808761866960594,,7527.393375832129095,5320.682071609997365,14752.524870318276953,6423.353617265193861,6384.477757608829052,6384.477757608829052,712268.916710573714226,937624.054052038001828,21560.5103732314
1223,8.000000000000000,718371.250000000000000,77142.500000000000000,9642.750000000000000,1961.750000000000000,2132.375000000000000,0.000000000000000,1136.514068024633389,93217.836131936695892,1864.102728352082977,,10378.245850096489448,10229.669237865127798,13250.901470346008864,16331.390498696571740,3263.890414137833432,3263.890414137833432,719486.750043906271458,955808.278109295759350,2903.31352244977
1224,11.000000000000000,503402.727272727293894,34836.363636363639671,5806.090909090909008,1986.090909090909008,1872.545454545454504,0.000000000000000,1136.513739954635412,93217.782314838535967,2675.728740369471325,,13538.350270082844872,13026.603743831827160,7833.583307093963413,3681.704634995694505,17197.553531022200332,3681.704634995694505,725228.208377238828689,932225.612585160881281,26828.0146845165
1225,12.000000000000000,486644.166666666686069,38930.000000000000000,6488.500000000000000,1994.250000000000000,2308.666666666666515,0.000000000000000,1136.513739954635412,93217.782314838535967,4657.028349896577311,,16885.825894679601333,16432.818202521004423,5302.824624941562433,4116.847447142281453,19928.951171014541615,4116.847447142281453,725228.208377238828689,928816.070519745349884,30225.0359034502
1226,2.000000000000000,428285.000000000000000,34320.000000000000000,8580.500000000000000,1979.500000000000000,1501.500000000000000,0.000000000000000,1136.514068024633389,93217.836131936695892,708.617152885456107,,7042.503063003628085,6793.655582419853090,14881.957758142511011,12067.644677784552186,296.537730780576283,296.537730780576283,717518.250043906271458,951830.479124111589044,6663.25824717328
1227,28.000000000000000,327135.714285714260768,20089.285714285713766,2027.035714285714221,1999.714285714285779,1347.142857142857110,0.000000000000000,1136.513739954635412,93217.782314838535967,8213.995550923051269,,15874.115769065652785,14382.547565398672305,6307.129258657432729,3677.255176372189908,12707.850469742594214,3677.255176372189908,714401.458377238828689,928816.070519745349884,29857.2500287036
1228,6.000000000000000,557860.000000000000000,53260.000000000000000,8205.333333333333940,1985.833333333333258,2122.500000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,2673.816230035598437,,15283.077210497674969,15102.658387371067874,7277.719342564298131,2164.375416268767367,17933.101509172622173,2164.375416268767367,723751.833377238828689,930236.713019661488943,28705.1997576178
1229,10.000000000000000,336859.000000000000000,14280.000000000000000,7140.000000000000000,1967.200000000000045,1510.799999999999955,0.000000000000000,1136.513739954635412,93217.782314838535967,4935.486302742039697,,1593.139946040937048,1132.685876198766664,16786.734304623416392,7275.298652886869604,1713.248409669147804,1713.248409669147804,715877.833377238828689,945579.652149993926287,13038.6070786966
1230,6.000000000000000,470263.333333333313931,51755.000000000000000,8148.166666666666970,1979.500000000000000,1950.833333333333258,0.000000000000000,1136.514396106913182,93217.889951151781133,345.052131421864033,,12675.171786526478172,12601.644728738934646,9055.294396522753232,2054.474314373480411,15348.364054501700593,2054.474314373480411,722931.625043906271458,932793.869486702722497,26105.8488485797
1231,8.000000000000000,600851.250000000000000,81136.250000000000000,10142.125000000000000,1961.000000000000000,1868.250000000000000,0.000000000000000,1136.514068037537982,93217.836134053621208,1183.516086259547592,,9075.101945538730433,8857.959735966118387,13160.412505285441512,15159.970027013549043,1840.765554761295107,1840.765554761295107,719322.708377238828689,954387.635609379503876,4288.21780086057
1232,9.000000000000000,551485.555555555503815,32797.777777777781012,8199.333333333333940,1977.111111111111086,2241.000000000000000,0.000000000000000,1136.514068037537982,93217.836134053621208,1047.663884846559768,,7571.685303041364023,7373.695887987455535,12568.774445069275316,14520.227211089732009,594.448848786698136,594.448848786698136,719814.833377238828689,952966.993109463248402,5762.77893502768
1233,2.000000000000000,457310.000000000000000,60955.000000000000000,8115.500000000000000,1960.500000000000000,1699.500000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,78.382575004990372,,9035.284402880080961,8685.114888803955182,14737.828016145253059,13648.056783743732012,1312.116212092606929,1312.116212092606929,717682.291710573714226,953819.378616703674197,4672.11126433564
1234,12.000000000000000,323621.666666666686069,12734.166666666666060,6367.083333333333030,1970.833333333333258,1243.583333333333258,0.000000000000000,1136.513739938005301,93217.782312110517523,5044.991607783253130,,3696.015852227836604,3108.341891140751613,18068.253177235717885,6863.715820234690000,652.619114120089989,652.619114120089989,714565.500043906271458,947284.423018661444075,11634.9045305451
1235,9.000000000000000,507460.000000000000000,49370.000000000000000,8081.666666666666970,1986.333333333333258,1891.333333333333258,0.000000000000000,1136.513739941730591,93217.782312721625203,3024.609308214505745,,15356.868163521652605,15061.727888513549260,6840.472571591566521,2792.020784554319107,18292.303028754784464,2792.020784554319107,724408.000043906271458,930236.713019661605358,28744.042144595
1236,5.000000000000000,594586.000000000000000,76208.000000000000000,9525.799999999999272,1959.599999999999909,1918.799999999999955,0.000000000000000,1136.514068037538209,93217.836134053621208,1160.179871382894135,,9514.575041841468192,9237.674394252739148,13685.712191185411939,15041.256663137297437,2187.967883679343231,2187.967883679343231,718830.583377238828689,954671.764123944099993,3939.51159057536
